2014-08-22,1481.1
2014-08-25,1485.0
2014-08-26,1497.5
2014-08-28,1528.5
2014-08-29,1525.8
2014-09-01,1543.5
2014-09-02,1531.2
2014-09-03,1507.5
2014-09-04,1507.6
2014-09-05,1502.4
2014-09-08,1508.4
2014-09-10,1498.0
2014-09-11,1492.8
2014-09-12,1496.2
2014-09-15,1517.9
2014-09-16,1534.0
2014-09-17,1521.2
2014-09-18,1511.5
2014-09-19,1510.17
2014-09-23,1516.9
2014-09-24,1514.2
2014-09-25,1503.7
2014-09-29,1548.0
2014-09-30,1540.0
2014-10-01,1538.7
2014-10-02,1543.1
2014-10-03,1532.1
2014-10-06,1531.3
2014-10-07,1552.1
2014-10-08,1568.0
2014-10-09,1579.0
2014-10-10,1587.3
2014-10-13,1594.2
2014-10-14,1617.5
2014-10-15,1609.0
2014-10-16,1635.0
2014-10-17,1625.0
2014-10-20,1640.0
2014-10-21,1646.0
2014-10-22,1642.6
2014-10-23,1655.63
2014-10-24,1659.3
2014-10-27,1668.0
2014-10-28,1679.8
2014-10-29,1680.0
2014-10-30,1655.0
2014-10-31,1596.96
2014-11-05,1659.8
2014-11-06,1691.5
2014-11-07,1718.8
2014-11-10,1700.0
2014-11-11,1745.0
2014-11-12,1710.0
2014-11-13,1742.0
2014-11-14,1745.5
2014-11-17,1798.7
2014-11-18,1799.0
2014-11-19,1794.0
2014-11-20,1766.2
2014-11-21,1762.78
2014-11-24,1723.3
2014-11-25,1770.0
2014-11-26,1814.7
2014-11-27,1855.7
2014-11-28,1874.3
2014-12-01,2010.0
2014-12-02,2040.0
2014-12-03,2057.5
2014-12-04,2094.8
2014-12-05,2008.1
2014-12-08,2052.3
2014-12-09,2149.0
2014-12-10,2149.6
2014-12-11,2170.0
2014-12-12,2271.3
2014-12-15,2450.0
2014-12-16,2510.0
2014-12-17,2333.0
2014-12-18,2375.0
2014-12-19,2302.0
2014-12-22,2130.0
2014-12-23,2069.0
2014-12-24,2017.0
2014-12-26,1985.0
2014-12-29,2145.0
2014-12-30,2155.4
2015-01-12,2478.9
2015-01-13,2611.5
2015-01-14,2643.0
2015-01-15,2608.7
2015-01-16,2675.0
2015-01-19,2646.1
2015-01-20,2699.2
2015-01-21,2731.0
2015-01-22,2690.0
2015-01-23,2678.0
2015-01-26,2777.0
2015-01-27,2777.0
2015-01-29,2797.0
2015-01-30,2840.0
2015-02-02,2825.0
2015-02-03,2626.4
2015-02-04,2690.0
2015-02-05,2709.0
2015-02-06,2678.5
2015-02-09,2618.4
2015-02-10,2620.0
2015-02-11,2628.5
2015-02-13,2513.9
2015-02-16,2480.0
2015-02-17,2450.6
2015-02-18,2422.9
2015-02-19,2413.2
2015-02-20,2405.0
2015-02-24,2436.0
2015-02-25,2395.8
2015-02-26,2345.1
2015-02-27,2416.3
2015-03-02,2432.0
2015-03-05,2357.0
2015-03-10,2269.5
2015-03-11,2300.0
2015-03-12,2280.0
2015-03-16,2310.0
2015-03-17,2278.85
2015-03-18,2245.0
2015-03-19,2246.81
2015-03-23,2256.0
2015-03-24,2209.7
2015-03-25,2200.0
2015-03-26,2220.5
2015-03-27,2231.4
2015-03-30,2237.0
2015-03-31,2217.0
2015-04-01,2215.5
2015-04-02,2190.2
2015-04-03,2201.6
2015-04-07,2151.0
2015-04-08,2070.0
2015-04-09,1996.8
2015-04-10,2017.0
2015-04-13,2022.2
2015-04-14,1981.5
2015-04-16,1948.2
2015-04-17,2041.3
2015-04-20,2061.7
2015-04-21,2065.7
2015-04-22,2005.0
2015-04-23,1950.0
2015-04-24,1929.8
2015-04-27,2004.0
2015-04-28,2000.0
2015-04-29,1995.0
2015-04-30,1950.0
2015-05-05,1976.2
2015-05-06,1924.5
2015-05-07,1921.6
2015-05-08,1935.0
2015-05-12,1934.0
2015-05-13,1901.6
2015-05-14,1970.2
2015-05-15,1951.3
2015-05-18,1941.1
2015-05-19,1936.0
2015-05-20,1943.0
2015-05-22,1940.0
2015-05-25,1937.0
2015-05-26,1938.4
2015-05-27,1956.0
2015-05-28,2018.4
2015-05-29,2006.8
2015-06-01,2054.0
2015-06-03,2062.0
2015-06-04,2111.0
2015-06-05,2124.0
2015-06-08,2121.0
2015-06-09,2105.8
2015-06-10,2078.3
2015-06-11,2075.5
2015-06-16,2040.0
2015-06-17,2055.0
2015-06-18,2057.0
2015-06-19,2104.1
2015-06-22,2059.0
2015-06-24,2056.8
2015-06-26,2079.0
2015-06-29,2102.0
2015-06-30,2099.7
2015-07-01,2092.0
2015-07-07,2145.4
2015-07-08,2118.3
2015-07-09,2132.0
2015-07-10,2102.7
2015-07-14,2108.0
2015-07-15,2092.7
2015-07-16,2092.4
2015-07-20,2032.2
2015-07-21,2022.4
2015-07-22,2002.0
2015-07-23,2034.0
2015-07-24,2035.0
2015-07-27,2091.9
2015-07-28,2117.6
2015-07-29,2069.1
2015-07-30,2082.3
2015-07-31,2095.0
2015-08-03,2213.6
2015-08-05,2193.6
2015-08-06,2236.5
2015-08-07,2258.27
2015-08-10,2246.0
2015-08-11,2270.5
2015-08-12,2333.0
2015-08-13,2303.4
2015-08-14,2330.0
2015-08-17,2347.0
2015-08-18,2358.8
2015-08-19,2360.0
2015-08-20,2476.5
2015-08-21,2518.0
2015-08-24,2621.6
2015-08-25,2507.2
2015-08-26,2498.3
2015-08-27,2382.7
2015-08-28,2364.0
2015-08-31,2337.8
2015-09-01,2432.8
2015-09-03,2428.6
2015-09-07,2461.4
2015-09-08,2455.0
2015-09-09,2432.8
2015-09-10,2428.0
2015-09-11,2394.0
2015-09-15,2364.6
2015-09-16,2334.8
2015-09-17,2360.5
2015-09-18,2401.6
2015-09-21,2408.0
2015-09-22,2406.1
2015-09-24,2447.0
2015-09-25,2408.0
2015-09-28,2395.0
2015-09-29,2393.5
2015-09-30,2362.5
2015-10-01,2339.8
2015-10-02,2432.0
2015-10-05,2370.0
2015-10-06,2374.4
2015-10-07,2276.1
2015-10-08,2250.0
2015-10-09,2283.5
2015-10-12,2324.1
2015-10-13,2363.0
2015-10-14,2363.0
2015-10-15,2385.0
2015-10-19,2330.1
2015-10-20,2346.1
2015-10-21,2369.5
2015-10-22,2351.6
2015-10-23,2333.0
2015-10-27,2393.0
2015-10-28,2432.1
2015-10-29,2403.0
2015-10-30,2337.0
2015-11-02,2335.0
2015-11-03,2258.0
2015-11-05,2245.0
2015-11-06,2264.0
2015-11-09,2264.0
2015-11-11,2286.0
2015-11-12,2300.0
2015-11-13,2318.7
2015-11-16,2323.0
2015-11-17,2228.5
2015-11-18,2232.5
2015-11-19,2248.0
2015-11-20,2232.0
2015-11-23,2254.1
2015-11-24,2269.5
2015-11-25,2257.2
2015-11-27,2265.0
2015-11-30,2250.0
2015-12-01,2276.1
2015-12-02,2302.0
2015-12-03,2289.3
2015-12-04,2366.8
2015-12-07,2397.0
2015-12-08,2381.0
2015-12-09,2403.0
2015-12-11,2432.0
2015-12-14,2411.7
2015-12-15,2395.0
2015-12-16,2416.8
2015-12-17,2415.0
2015-12-18,2418.0
2015-12-21,2458.0
2015-12-22,2452.3
2015-12-23,2420.0
2015-12-24,2424.0
2015-12-28,2480.0
2015-12-29,2483.0
2016-01-11,2690.1
2016-01-12,2653.0
2016-01-13,2650.0
2016-01-15,2658.0
2016-01-18,2745.7
2016-01-19,2729.4
2016-01-20,2884.8
2016-01-21,2917.0
2016-01-22,2773.2
2016-01-25,2810.3
2016-01-26,2812.0
2016-01-27,2832.0
2016-01-28,2712.0
2016-01-29,2680.0
2016-02-01,2760.0
2016-02-02,2879.0
2016-02-03,2829.0
2016-02-04,2837.0
2016-02-05,2842.0
2016-02-08,3043.0
2016-02-09,3047.0
2016-02-10,2996.0
2016-02-11,3234.0
2016-02-12,3165.0
2016-02-15,3020.0
2016-02-16,3000.0
2016-02-17,2970.0
2016-02-18,2985.0
2016-02-19,3039.0
2016-02-24,3001.0
2016-02-25,2985.0
2016-02-26,3000.0
2016-02-29,2979.0
2016-03-01,2920.0
2016-03-02,2930.0
2016-03-03,2960.0
2016-03-04,2981.0
2016-03-07,2939.0
2016-03-09,2847.0
2016-03-10,2924.0
2016-03-11,2822.0
2016-03-14,2778.0
2016-03-15,2794.0
2016-03-16,2807.0
2016-03-17,2782.0
2016-03-18,2766.0
2016-03-21,2710.0
2016-03-22,2710.0
2016-03-23,2672.0
2016-03-24,2694.0
2016-03-25,2655.0
2016-03-28,2675.0
2016-03-29,2720.0
2016-03-30,2678.0
2016-03-31,2659.0
2016-04-01,2680.0
2016-04-04,2680.0
2016-04-05,2708.0
2016-04-06,2698.0
2016-04-07,2727.0
2016-04-11,2691.0
2016-04-12,2680.0
2016-04-13,2652.0
2016-04-14,2595.0
2016-04-15,2626.0
2016-04-18,2685.0
2016-04-19,2648.0
2016-04-20,2638.0
2016-04-21,2651.0
2016-04-22,2645.0
2016-04-25,2656.0
2016-04-27,2604.0
2016-04-28,2635.0
2016-04-29,2673.0
2016-05-04,2717.0
2016-05-05,2700.0
2016-05-06,2730.0
2016-05-10,2690.0
2016-05-12,2674.0
2016-05-13,2662.0
2016-05-16,2673.0
2016-05-18,2665.0
2016-05-19,2675.0
2016-05-20,2693.0
2016-05-23,2683.0
2016-05-24,2632.0
2016-05-25,2568.0
2016-05-26,2585.0
2016-05-30,2560.0
2016-05-31,2576.0
2016-06-01,2625.0
2016-06-02,2624.0
2016-06-06,2617.0
2016-06-07,2583.0
2016-06-08,2593.0
2016-06-09,2610.0
2016-06-10,2627.0
2016-06-14,2715.0
2016-06-15,2693.0
2016-06-16,2715.0
2016-06-17,2693.0
2016-06-20,2634.0
2016-06-21,2610.0
2016-06-22,2625.0
2016-06-23,2609.0
2016-06-24,2762.0
2016-06-27,2769.0
2016-06-28,2725.0
2016-06-29,2720.0
2016-06-30,2722.0
2016-07-01,2747.0
2016-07-04,2773.0
2016-07-06,2844.0
2016-07-07,2808.0
2016-07-08,2780.0
2016-07-11,2789.5
2016-07-15,2698.0
2016-07-19,2714.0
2016-07-20,2686.0
2016-07-22,2752.0
2016-07-25,2737.0
2016-07-26,2816.0
2016-07-27,2805.0
2016-07-28,2864.0
2016-07-29,2880.0
2016-08-01,2891.0
2016-08-02,2932.0
2016-08-03,2885.0
2016-08-08,2770.0
2016-08-09,2789.0
2016-08-10,2811.0
2016-08-11,2763.0
2016-08-12,2806.0
2016-08-15,2756.0
2016-08-16,2760.0
2016-08-18,2765.0
2016-08-19,2758.0
2016-08-22,2779.0
2016-08-24,2763.0
2016-08-25,2742.0
2016-08-29,2758.0
2016-08-30,2750.0
2016-08-31,2742.0
2016-09-01,2784.0
2016-09-05,2774.0
2016-09-06,2786.0
2016-09-08,2739.0
2016-09-09,2773.0
2016-09-12,2782.0
2016-09-13,2770.0
2016-09-14,2765.0
2016-09-16,2742.0
2016-09-19,2733.0
2016-09-20,2739.0
2016-09-21,2736.0
2016-09-22,2733.0
2016-09-23,2733.0
2016-09-26,2748.0
2016-09-27,2720.0
2016-09-28,2727.0
2016-09-29,2671.0
2016-09-30,2691.0
2016-10-03,2624.0
2016-10-04,2568.0
2016-10-05,2540.0
2016-10-06,2509.0
2016-10-07,2486.0
2016-10-11,2520.0
2016-10-12,2522.0
2016-10-13,2561.0
2016-10-14,2537.0
2016-10-17,2542.0
2016-10-18,2550.0
2016-10-19,2550.0
2016-10-20,2549.0
2016-10-21,2543.0
2016-10-24,2520.0
2016-10-25,2535.0
2016-10-26,2541.0
2016-10-27,2565.0
2016-10-28,2570.0
2016-10-31,2578.0
2016-11-01,2601.0
2016-11-02,2675.0
2016-11-07,2633.0
2016-11-08,2630.0
2016-11-09,2653.0
2016-11-11,2638.0
2016-11-15,2540.0
2016-11-16,2545.0
2016-11-17,2530.0
2016-11-18,2528.0
2016-11-21,2497.0
2016-11-22,2504.0
2016-11-23,2469.0
2016-11-24,2459.0
2016-11-25,2459.0
2016-11-28,2471.0
2016-11-29,2491.0
2016-11-30,2422.0
2016-12-01,2411.0
2016-12-02,2422.0
2016-12-06,2397.0
2016-12-07,2397.0
2016-12-09,2359.0
2016-12-12,2280.0
2016-12-13,2248.0
2016-12-14,2290.0
2016-12-15,2241.0
2016-12-16,2240.0
2016-12-19,2264.0
2016-12-20,2251.0
2016-12-21,2225.0
2016-12-22,2215.0
2016-12-23,2220.0
2016-12-27,2240.0
2016-12-28,2211.0
2016-12-29,2243.0
2016-12-30,2294.0
2017-01-09,2268.0
2017-01-10,2288.0
2017-01-11,2295.0
2017-01-12,2304.0
2017-01-13,2292.0
2017-01-16,2311.0
2017-01-18,2320.0
2017-01-19,2310.0
2017-01-20,2314.0
2017-01-24,2313.0
2017-01-25,2286.0
2017-01-26,2305.0
2017-01-27,2279.0
2017-01-30,2308.0
2017-01-31,2335.0
2017-02-01,2341.0
2017-02-02,2341.0
2017-02-03,2315.0
2017-02-06,2328.0
2017-02-07,2352.0
2017-02-08,2365.0
2017-02-09,2343.0
2017-02-10,2308.0
2017-02-13,2284.0
2017-02-14,2272.0
2017-02-15,2278.0
2017-02-16,2277.0
2017-02-17,2325.0
2017-02-20,2314.0
2017-02-21,2280.0
2017-02-22,2305.0
2017-02-27,2332.0
2017-02-28,2340.0
2017-03-01,2323.0
2017-03-02,2336.0
2017-03-03,2321.0
2017-03-06,2300.0
2017-03-07,2273.0
2017-03-09,2298.0
2017-03-10,2285.0
2017-03-13,2298.0
2017-03-14,2283.0
2017-03-15,2280.0
2017-03-16,2280.0
2017-03-17,2290.0
2017-03-20,2270.02
2017-03-21,2270.0
2017-03-22,2318.0
2017-03-23,2310.0
2017-03-24,2300.0
2017-03-27,2312.0
2017-03-29,2280.0
2017-03-30,2254.5
2017-03-31,2250.0
2017-04-03,2263.5
2017-04-04,2284.5
2017-04-05,2257.5
2017-04-06,2272.0
2017-04-07,2323.0
2017-04-10,2312.0
2017-04-11,2301.5
2017-04-17,2323.0
2017-04-18,2321.0
2017-04-19,2312.5
2017-04-21,2309.0
2017-04-24,2290.0
2017-04-26,2300.0
2017-04-27,2318.0
2017-04-28,2320.5
2017-05-02,2300.0
2017-05-03,2299.0
2017-05-04,2305.0
2017-05-05,2292.5
2017-05-10,2281.5
2017-05-12,2260.0
2017-05-15,2227.0
2017-05-16,2234.0
2017-05-17,2300.0
2017-05-18,2345.0
2017-05-22,2295.0
2017-05-23,2291.0
2017-05-24,2273.0
2017-05-25,2268.0
2017-05-26,2306.5
2017-05-29,2304.5
2017-05-30,2305.0
2017-05-31,2311.5
2017-06-01,2300.0
2017-06-02,2303.5
2017-06-05,2335.0
2017-06-06,2357.0
2017-06-07,2349.0
2017-06-08,2335.0
2017-06-13,2312.0
2017-06-14,2345.0
2017-06-15,2327.0
2017-06-16,2329.5
2017-06-20,2374.0
2017-06-21,2402.5
2017-06-22,2410.5
2017-06-23,2410.0
2017-06-26,2366.5
2017-06-27,2374.5
2017-06-28,2394.0
2017-06-29,2365.0
2017-06-30,2359.0
2017-07-03,2337.0
2017-07-04,2327.0
2017-07-05,2360.0
2017-07-06,2367.0
2017-07-10,2338.5
2017-07-12,2363.0
2017-07-13,2354.5
2017-07-14,2348.5
2017-07-19,2360.0
2017-07-20,2354.0
2017-07-21,2359.5
2017-07-25,2411.0
2017-07-26,2397.0
2017-07-27,2416.0
2017-07-28,2402.5
2017-07-31,2440.0
2017-08-01,2448.5
2017-08-03,2460.0
2017-08-04,2442.0
2017-08-07,2420.5
2017-08-08,2412.0
2017-08-09,2455.0
2017-08-10,2470.0
2017-08-11,2485.0
2017-08-14,2456.5
2017-08-15,2443.5
2017-08-16,2435.0
2017-08-17,2442.0
2017-08-18,2476.5
2017-08-21,2446.0
2017-08-22,2434.0
2017-08-24,2440.5
2017-08-25,2445.0
2017-08-28,2440.0
2017-08-29,2490.51
2017-08-30,2454.0
2017-08-31,2450.0
2017-09-01,2444.0
2017-09-04,2480.0
2017-09-05,2460.0
2017-09-06,2455.0
2017-09-07,2453.0
2017-09-08,2477.5
2017-09-11,2455.0
2017-09-12,2465.0
2017-09-13,2469.0
2017-09-14,2455.0
2017-09-15,2445.0
2017-09-18,2436.0
2017-09-19,2438.0
2017-09-20,2436.0
2017-09-21,2401.0
2017-09-22,2397.0
2017-09-25,2385.0
2017-09-26,2407.0
2017-09-27,2400.0
2017-09-29,2382.5
2017-10-03,2365.0
2017-10-04,2365.5
2017-10-05,2350.0
2017-10-06,2357.5
2017-10-09,2402.0
2017-10-11,2395.0
2017-10-12,2399.0
2017-10-13,2393.0
2017-10-16,2398.5
2017-10-18,2358.5
2017-10-19,2374.0
2017-10-20,2369.0
2017-10-23,2350.0
2017-10-24,2358.0
2017-10-25,2357.5
2017-10-26,2370.0
2017-10-27,2375.0
2017-10-31,2382.0
2017-11-01,2392.0
2017-11-02,2400.0
2017-11-03,2405.0
2017-11-07,2415.0
2017-11-08,2449.0
2017-11-09,2449.0
2017-11-10,2447.0
2017-11-13,2441.0
2017-11-14,2474.5
2017-11-15,2475.5
2017-11-16,2463.5
2017-11-17,2458.0
2017-11-20,2464.0
2017-11-21,2435.0
2017-11-22,2428.0
2017-11-27,2418.0
2017-11-29,2427.0
2017-11-30,2405.5
2017-12-04,2413.5
2017-12-05,2403.5
2017-12-07,2393.0
2017-12-08,2374.5
2017-12-11,2371.5
2017-12-12,2352.0
2017-12-13,2356.5
2017-12-14,2375.0
2017-12-15,2380.0
2017-12-18,2370.0
2017-12-19,2382.0
2017-12-20,2385.5
2017-12-21,2381.0
2017-12-22,2377.5
2017-12-26,2375.5
2017-12-27,2384.0
2017-12-28,2388.5
2017-12-29,2398.5
2018-01-09,2411.5
2018-01-10,2416.5
2018-01-11,2413.0
2018-01-12,2420.5
2018-01-15,2432.0
2018-01-16,2420.5
2018-01-17,2440.0
2018-01-18,2420.0
2018-01-19,2424.0
2018-01-22,2423.5
2018-01-23,2432.5
2018-01-24,2450.0
2018-01-25,2418.0
2018-01-26,2424.0
2018-01-29,2432.0
2018-01-30,2430.0
2018-01-31,2427.0
2018-02-01,2429.0
2018-02-02,2432.5
2018-02-05,2463.0
2018-02-06,2471.0
2018-02-07,2441.0
2018-02-08,2439.0
2018-02-09,2464.5
2018-02-12,2461.0
2018-02-13,2465.0
2018-02-14,2470.0
2018-02-15,2467.5
2018-02-19,2444.0
2018-02-22,2416.0
2018-02-26,2409.5
2018-02-27,2393.0
2018-02-28,2380.0
2018-03-02,2428.0
2018-03-05,2414.0
2018-03-07,2435.5
2018-03-09,2417.5
2018-03-12,2409.0
2018-03-13,2409.5
2018-03-14,2431.0
2018-03-15,2429.0
2018-03-16,2441.0
2018-03-19,2439.5
2018-03-20,2440.0
2018-03-21,2431.0
2018-03-22,2447.0
2018-03-23,2474.5
2018-03-26,2501.0
2018-03-27,2469.5
2018-03-28,2474.5
2018-03-29,2444.5
2018-04-02,2480.0
2018-04-03,2480.0
2018-04-04,2489.0
2018-04-05,2464.0
2018-04-06,2487.5
2018-04-09,2573.5
2018-04-10,2718.5
2018-04-11,2709.0
2018-04-12,2652.5
2018-04-13,2658.5
2018-04-16,2679.5
2018-04-17,2662.5
2018-04-18,2675.0
2018-04-19,2648.0
2018-04-20,2642.0
2018-04-23,2641.0
2018-04-24,2627.0
2018-04-26,2669.0
2018-04-27,2650.0
2018-05-03,2670.0
2018-05-07,2649.0
2018-05-08,2665.0
2018-05-10,2631.0
2018-05-11,2619.0
2018-05-14,2616.0
2018-05-15,2602.0
2018-05-16,2589.5
2018-05-17,2571.0
2018-05-18,2575.0
2018-05-21,2565.0
2018-05-22,2550.5
2018-05-23,2567.5
2018-05-24,2567.0
2018-05-25,2610.0
2018-05-28,2603.0
2018-05-29,2610.0
2018-05-30,2604.0
2018-05-31,2606.5
2018-06-01,2584.5
2018-06-04,2586.0
2018-06-05,2591.5
2018-06-06,2590.0
2018-06-07,2589.5
2018-06-08,2600.0
2018-06-11,2580.0
2018-06-13,2610.0
2018-06-14,2613.0
2018-06-15,2590.0
2018-06-18,2611.0
2018-06-19,2610.5
2018-06-20,2600.5
2018-06-21,2593.0
2018-06-22,2571.5
2018-06-25,2559.0
2018-06-26,2551.0
2018-06-27,2544.0
2018-06-28,2541.0
2018-06-29,2527.0
2018-07-02,2537.5
2018-07-03,2542.0
2018-07-04,2552.0
2018-07-05,2543.0
2018-07-06,2545.0
2018-07-09,2527.0
2018-07-10,2500.0
2018-07-11,2490.5
2018-07-12,2483.5
2018-07-13,2482.0
2018-07-16,2481.0
2018-07-17,2476.0
2018-07-18,2475.0
2018-07-19,2480.0
2018-07-20,2508.5
2018-07-23,2486.5
2018-07-24,2477.0
2018-07-25,2485.5
2018-07-26,2474.0
2018-07-27,2467.5
2018-07-30,2457.0
2018-07-31,2445.5
2018-08-01,2457.0
2018-08-02,2477.5
2018-08-03,2473.0
2018-08-06,2477.5
2018-08-07,2470.0
2018-08-08,2519.0
2018-08-09,2580.5
2018-08-10,2626.0
2018-08-13,2616.0
2018-08-14,2560.0
2018-08-15,2557.5
2018-08-16,2526.0
2018-08-17,2559.0
2018-08-20,2571.0
2018-08-21,2577.0
2018-08-22,2604.5
2018-08-23,2609.0
2018-08-24,2606.0
2018-08-27,2610.5
2018-08-28,2630.0
2018-08-29,2639.0
2018-08-30,2635.0
2018-08-31,2611.0
2018-09-03,2630.0
2018-09-04,2621.0
2018-09-05,2621.0
2018-09-06,2681.0
2018-09-07,2673.0
2018-09-10,2707.0
2018-09-11,2670.0
2018-09-12,2665.0
2018-09-13,2636.0
2018-09-14,2655.5
2018-09-17,2625.0
2018-09-18,2599.5
2018-09-19,2578.5
2018-09-20,2573.5
2018-09-21,2559.0
2018-09-24,2543.0
2018-09-25,2538.5
2018-09-26,2526.5
2018-09-27,2499.5
2018-09-28,2510.5
2018-10-01,2506.5
2018-10-02,2532.0
2018-10-03,2540.0
2018-10-04,2589.5
2018-10-05,2575.5
2018-10-08,2550.0
2018-10-09,2550.5
2018-10-10,2525.0
2018-10-11,2605.0
2018-10-12,2590.5
2018-10-15,2592.5
2018-10-16,2589.5
2018-10-17,2581.5
2018-10-18,2591.5
2018-10-19,2589.0
2018-10-22,2569.5
2018-10-23,2602.0
2018-10-24,2581.5
2018-10-25,2600.0
2018-10-26,2612.5
2018-10-29,2591.0
2018-10-30,2584.0
2018-10-31,2562.0
2018-11-01,2600.0
2018-11-02,2603.5
2018-11-06,2600.0
2018-11-07,2608.0
2018-11-08,2621.0
2018-11-09,2637.5
2018-11-12,2620.5
2018-11-13,2621.0
2018-11-14,2609.5
2018-11-15,2577.5
2018-11-16,2590.5
2018-11-19,2588.5
2018-11-20,2594.5
2018-11-21,2598.5
2018-11-22,2586.0
2018-11-23,2604.5
2018-11-26,2644.0
2018-11-27,2622.0
2018-11-28,2626.5
2018-11-29,2610.0
2018-11-30,2622.0
2018-12-03,2638.5
2018-12-04,2656.0
2018-12-05,2655.0
2018-12-06,2668.5
2018-12-07,2669.5
2018-12-10,2656.0
2018-12-11,2653.0
2018-12-12,2650.0
2018-12-13,2645.0
2018-12-14,2654.0
2018-12-17,2662.0
2018-12-18,2690.0
2018-12-19,2715.0
2018-12-20,2750.0
2018-12-21,2775.0
2018-12-24,2800.0
2018-12-25,2750.0
2018-12-26,2834.0
2018-12-27,2856.0
2018-12-28,2884.0
2018-12-31,2912.0
2019-01-09,2768.0
2019-01-10,2778.0
2019-01-11,2785.5
2019-01-14,2784.5
2019-01-15,2783.5
2019-01-16,2766.0
2019-01-17,2750.0
2019-01-18,2726.5
2019-01-21,2724.0
2019-01-22,2739.0
2019-01-23,2725.5
2019-01-24,2716.0
2019-01-25,2752.0
2019-01-28,2760.0
2019-01-29,2784.0
2019-01-30,2780.0
2019-01-31,2780.0
2019-02-01,2779.5
2019-02-04,2770.0
2019-02-05,2771.0
2019-02-06,2781.5
2019-02-07,2777.0
2019-02-08,2784.5
2019-02-11,2763.0
2019-02-12,2761.0
2019-02-13,2750.0
2019-02-14,2823.0
2019-02-15,2822.0
2019-02-18,2819.0
2019-02-19,2829.0
2019-02-20,2839.5
2019-02-21,2794.0
2019-02-22,2786.0
2019-02-25,2796.0
2019-02-26,2805.5
2019-02-27,2801.5
2019-02-28,2791.5
2019-03-01,2758.5
2019-03-04,2719.0
2019-03-05,2718.0
2019-03-06,2720.0
2019-03-07,2726.0
2019-03-11,2750.5
2019-03-12,2743.0
2019-03-13,2754.0
2019-03-14,2726.0
2019-03-15,2739.0
2019-03-18,2697.0
2019-03-19,2709.5
2019-03-20,2695.0
